aX,aY,aZ,gX,gY,gZ
0.833,0.192,0.812,-14.954,30.273,48.950
0.844,0.179,0.738,-24.048,33.508,62.500
0.995,0.114,0.731,-32.288,22.278,75.928
1.075,0.095,0.690,-47.363,-2.930,102.722
1.087,0.119,0.695,-69.702,-28.320,140.259
1.152,0.042,0.776,-93.201,-52.795,178.955
1.168,0.011,0.895,-118.286,-72.693,222.412
1.049,-0.038,1.021,-148.254,-77.515,270.203
0.776,-0.083,0.981,-186.584,-71.350,310.974
0.611,-0.042,0.726,-228.577,-66.895,331.970
0.406,0.037,0.411,-259.583,-79.285,339.600
0.252,0.106,0.083,-271.545,-103.271,336.060
0.138,0.285,-0.125,-266.235,-134.644,325.256
0.011,0.452,-0.110,-248.962,-163.086,314.331
-0.093,0.538,0.063,-232.544,-187.805,302.002
-0.019,0.578,0.154,-228.333,-208.984,292.358
-0.120,0.546,-0.082,-232.788,-216.858,291.931
-0.213,0.659,-0.299,-221.802,-205.444,286.072
-0.406,0.760,-0.433,-183.716,-197.266,274.719
-0.550,0.928,-0.437,-130.920,-180.664,256.775
-0.706,1.034,-0.120,-74.158,-157.898,228.088
-0.760,1.044,0.207,-34.546,-133.667,190.613
-0.728,1.074,0.456,-24.353,-100.098,152.954
-0.785,1.078,0.594,-32.898,-62.134,121.033
-0.813,1.089,0.521,-49.927,-20.508,94.727
-0.810,1.084,0.410,-58.044,26.062,72.144
-0.800,1.077,0.262,-56.335,71.777,52.979
-0.794,1.064,0.155,-48.645,108.276,37.964
-0.806,1.061,0.065,-41.443,128.296,26.367
-0.806,1.050,-0.021,-38.025,131.775,16.418
-0.791,1.033,-0.088,-36.560,120.361,7.935
-0.757,1.014,-0.147,-36.255,98.206,0.366
-0.710,0.983,-0.192,-35.645,70.190,-5.615
-0.661,0.961,-0.199,-32.532,41.016,-9.399
-0.599,0.941,-0.175,-27.283,13.855,-11.902
-0.500,0.892,-0.150,-21.423,-6.714,-13.611
-0.428,0.868,-0.131,-13.672,-18.433,-11.963
-0.411,0.868,-0.060,-2.747,-21.484,-8.850
-0.405,0.863,0.028,6.836,-19.226,-8.057
-0.378,0.859,0.087,12.268,-14.465,-9.766
-0.332,0.838,0.123,14.526,-8.057,-12.085
-0.282,0.819,0.155,16.235,-1.221,-13.733
-0.228,0.804,0.182,18.311,5.493,-12.939
-0.193,0.810,0.191,20.569,12.878,-10.315
-0.174,0.821,0.201,22.949,20.752,-7.751
-0.176,0.837,0.217,25.085,27.344,-5.615
-0.182,0.850,0.246,24.841,31.128,-4.028
-0.193,0.845,0.276,21.057,29.419,-2.808
-0.205,0.865,0.245,13.611,23.376,-0.061
-0.233,0.889,0.192,7.263,15.320,3.174
-0.260,0.902,0.167,4.456,6.531,4.517
-0.273,0.899,0.163,3.723,-1.709,5.066
-0.286,0.896,0.169,3.418,-7.874,6.042
-0.308,0.896,0.169,3.357,-12.024,6.836
1.460,0.094,1.034,91.125,132.935,-144.348
1.369,0.076,0.927,35.828,125.671,-102.234
1.171,0.084,0.781,-10.376,117.065,-67.017
1.012,0.119,0.626,-45.654,99.854,-45.166
0.935,0.153,0.491,-69.458,72.876,-35.034
0.909,0.185,0.373,-83.801,45.227,-30.151
0.881,0.218,0.302,-88.318,22.766,-26.245
0.826,0.251,0.308,-83.496,7.019,-21.912
0.811,0.261,0.329,-74.097,-1.282,-18.799
0.803,0.249,0.336,-64.636,-4.150,-17.822
0.788,0.242,0.330,-54.993,-4.517,-17.090
0.782,0.232,0.304,-43.518,-1.892,-17.273
0.770,0.231,0.306,-28.503,3.845,-18.066
0.755,0.234,0.337,-13.367,10.925,-19.531
0.715,0.264,0.405,-0.916,18.311,-21.118
0.737,0.285,0.461,5.859,25.513,-24.414
0.835,0.265,0.467,6.531,31.555,-28.137
0.928,0.244,0.443,2.747,35.278,-29.602
0.977,0.243,0.413,-3.662,33.447,-26.489
0.984,0.247,0.394,-10.437,28.076,-19.836
0.963,0.263,0.383,-17.334,21.545,-13.062
0.946,0.275,0.358,-24.231,16.113,-7.996
0.906,0.293,0.327,-30.396,11.780,-4.395
0.832,0.338,0.315,-33.936,8.911,-2.563
0.812,0.366,0.281,-35.217,9.338,-3.113
0.824,0.369,0.233,-34.424,11.292,-5.249
0.843,0.360,0.179,-31.677,11.902,-7.141
0.854,0.346,0.140,-26.367,10.071,-8.423
0.830,0.337,0.127,-19.043,7.324,-8.423
0.755,0.364,0.188,-9.705,5.127,-9.216
0.765,0.353,0.230,-2.197,6.287,-13.672
0.820,0.325,0.240,2.197,9.033,-19.470
0.881,0.288,0.241,5.127,11.292,-21.362
0.918,0.256,0.238,7.080,11.536,-19.287
0.930,0.232,0.238,7.629,9.521,-15.259
0.936,0.203,0.232,7.446,5.188,-10.864
0.906,0.205,0.241,6.836,-0.244,-7.385
0.891,0.214,0.274,7.019,-6.042,-4.944
0.912,0.204,0.298,7.141,-9.888,-4.150
0.935,0.188,0.310,7.080,-11.597,-3.357
0.946,0.176,0.321,6.775,-12.573,-1.099
0.945,0.168,0.331,6.348,-13.672,2.441
0.934,0.160,0.345,5.249,-15.137,5.676
0.903,0.159,0.370,3.113,-17.151,8.240
0.846,0.183,0.414,-0.366,-18.921,9.521
0.821,0.219,0.449,-4.333,-18.188,8.728
0.856,0.237,0.448,-7.874,-14.832,5.920
0.900,0.247,0.425,-9.033,-10.254,4.700
0.913,0.264,0.413,-7.507,-5.432,5.859
0.884,0.297,0.414,-4.639,-1.831,8.667
0.844,0.338,0.424,-1.526,0.977,10.132
0.832,0.371,0.438,1.282,4.089,9.216
0.837,0.389,0.465,2.625,7.019,6.775
0.843,0.401,0.471,0.793,8.911,4.517
0.851,0.411,0.464,-2.197,10.864,3.601
0.859,0.402,0.471,-5.005,11.169,4.150
0.858,0.389,0.464,-10.864,9.094,4.883
0.863,0.374,0.432,-18.250,5.737,5.310
0.872,0.350,0.394,-24.292,2.563,5.981
0.876,0.328,0.354,-27.893,-0.732,7.385
0.855,0.325,0.328,-28.503,-2.930,9.033
0.834,0.329,0.315,-27.039,-4.517,10.132
0.812,0.337,0.318,-24.109,-5.310,10.315
0.780,0.356,0.337,-21.301,-5.005,9.155
0.781,0.372,0.339,-18.799,-3.296,6.714
0.806,0.371,0.329,-16.479,-0.854,3.784
0.837,0.366,0.308,-13.855,1.526,1.709
0.856,0.360,0.289,-11.414,3.296,1.038
0.860,0.354,0.276,-8.667,4.028,1.587
0.853,0.348,0.268,-6.226,4.150,2.197
0.837,0.347,0.276,-3.906,3.601,2.441
0.825,0.345,0.291,-2.502,2.380,1.709
0.833,0.342,0.290,-2.563,1.099,0.061
0.847,0.336,0.282,-3.052,0.610,-0.610
0.850,0.336,0.272,-2.625,0.183,-0.183
0.845,0.333,0.265,-1.953,-0.671,0.610
0.834,0.341,0.271,-0.305,-2.075,0.488
0.830,0.348,0.284,1.526,-3.540,-0.122
0.841,0.344,0.295,3.540,-3.723,-0.916
0.855,0.327,0.300,5.310,-3.174,-1.709
0.863,0.318,0.300,7.141,-2.869,-1.648
0.858,0.325,0.304,8.240,-3.906,-1.465
0.837,0.330,0.318,9.277,-5.310,-0.977
0.824,0.334,0.344,9.888,-5.920,-1.099
0.835,0.330,0.359,10.559,-4.944,-2.075
0.853,0.321,0.372,10.437,-2.991,-2.808
0.858,0.315,0.381,9.094,-0.854,-2.625
0.852,0.321,0.392,6.775,0.488,-1.953
0.852,0.327,0.386,3.540,0.916,-1.465
0.862,0.324,0.376,0.854,1.343,-1.465
0.871,0.318,0.365,-0.305,0.793,-0.610
0.876,0.313,0.354,-1.038,0.610,0.488
0.872,0.309,0.347,-1.282,0.427,1.709
0.862,0.308,0.344,-1.038,-0.122,2.930
0.857,0.308,0.346,-0.916,-0.549,3.540
0.845,0.307,0.350,-0.916,-0.977,3.662
0.835,0.306,0.360,-1.221,-0.977,3.418
0.841,0.301,0.356,-2.441,0.000,2.869
0.859,0.295,0.339,-3.784,0.488,2.197
0.874,0.286,0.321,-4.761,0.671,2.502
0.884,0.277,0.307,-4.517,0.854,3.784
0.885,0.270,0.296,-3.723,0.854,5.188
0.887,0.264,0.293,-2.747,0.244,6.653
0.891,0.247,0.297,-1.953,-0.916,7.690
0.925,0.219,0.303,-1.709,-2.808,8.789
0.979,0.180,0.316,-1.160,-3.174,12.024
1.039,0.119,0.344,0.549,0.244,18.982
1.116,0.062,0.415,3.540,8.301,30.884
1.179,0.010,0.503,2.075,17.822,47.668
1.218,-0.034,0.536,-11.047,23.376,66.772
1.275,-0.099,0.529,-33.875,22.583,85.754
1.397,-0.178,0.474,-61.890,12.024,106.262
1.483,-0.247,0.393,-93.567,-6.470,133.362
1.514,-0.300,0.281,-119.202,-28.564,170.105
1.462,-0.307,0.193,-129.456,-44.800,216.370
1.334,-0.177,0.144,-129.211,-52.673,262.756
1.203,-0.196,0.098,-126.465,-55.908,306.335
1.111,-0.218,0.089,-120.117,-58.105,341.553
0.951,-0.169,0.117,-108.215,-57.190,374.268
-1.303,1.025,0.590,-30.884,-183.105,196.960
-1.320,1.049,0.385,-66.833,-158.325,161.255
-1.368,1.067,0.212,-82.214,-123.779,131.958
-1.415,1.092,0.079,-82.581,-84.351,107.178
-1.444,1.108,-0.041,-76.416,-45.776,84.534
-1.436,1.087,-0.147,-67.871,-14.282,63.110
-1.337,1.030,-0.228,-57.007,8.911,45.227
-1.217,0.981,-0.286,-43.030,28.076,34.729
-1.167,0.985,-0.296,-25.696,45.166,30.151
-1.155,0.998,-0.231,-9.216,57.800,25.574
-1.116,0.959,-0.132,-0.305,58.899,16.479
-1.005,0.923,-0.094,-2.380,47.791,7.568
-0.903,0.908,-0.134,-10.925,32.410,2.380
-0.817,0.903,-0.162,-15.137,17.456,-1.892
-0.734,0.879,-0.148,-13.000,6.042,-5.798
-0.635,0.823,-0.085,-7.874,-1.709,-9.644
-0.519,0.766,0.023,-1.465,-5.798,-10.315
-0.480,0.776,0.090,2.319,-5.005,-6.409
-0.461,0.778,0.116,2.625,-0.977,-3.784
-0.437,0.767,0.143,4.211,4.944,-3.784
-0.433,0.760,0.149,5.310,11.780,-3.723
-0.433,0.751,0.128,4.822,17.639,-3.174
-0.430,0.752,0.110,5.432,21.423,-2.258
-0.440,0.770,0.102,6.165,23.804,-0.610
-0.460,0.791,0.113,6.165,24.658,0.793
-0.479,0.806,0.107,4.456,23.682,0.793
-0.493,0.814,0.087,1.892,20.996,0.671
-0.493,0.809,0.076,0.488,17.334,0.732
-0.507,0.823,0.063,0.183,14.526,1.526
-0.533,0.832,0.051,0.549,13.000,2.258
-0.544,0.832,0.054,2.563,11.047,1.770
-0.554,0.828,0.062,4.089,9.644,0.793
-0.569,0.835,0.066,4.517,8.423,-0.061
-0.579,0.828,0.061,4.150,7.141,-1.343
-0.581,0.826,0.058,4.089,5.981,-2.747
-0.576,0.825,0.067,5.188,5.127,-4.089
-0.540,0.798,0.090,7.080,4.822,-4.761
-0.531,0.814,0.125,9.216,5.981,-3.418
-0.558,0.834,0.146,8.118,7.019,-1.831
-0.570,0.844,0.157,5.859,6.409,-3.113
-0.549,0.836,0.154,3.723,6.714,-5.310
-0.529,0.824,0.148,2.747,8.911,-7.019
-0.519,0.824,0.147,3.235,10.742,-7.202
-0.527,0.833,0.148,3.235,13.000,-7.080
-0.530,0.837,0.148,2.869,14.282,-8.057
-0.518,0.831,0.153,2.563,14.648,-9.644
-0.509,0.826,0.157,1.953,14.526,-11.230
-0.501,0.821,0.147,0.854,14.404,-11.841
-0.500,0.827,0.141,0.854,13.428,-11.780
-0.501,0.837,0.143,1.953,12.207,-11.841
-0.504,0.845,0.151,3.357,11.230,-12.207
-0.510,0.856,0.163,4.822,10.925,-12.939
-0.527,0.872,0.172,5.432,10.864,-14.282
-0.544,0.885,0.166,4.761,10.559,-17.578
-0.565,0.905,0.150,3.784,9.521,-21.912
-0.599,0.934,0.132,3.235,8.423,-28.015
-0.648,0.968,0.124,2.869,6.531,-37.048
-0.682,0.991,0.124,2.930,3.845,-50.232
-0.693,1.000,0.127,2.686,0.732,-67.139
-0.664,0.984,0.115,2.319,-1.160,-85.205
-0.615,0.953,0.095,3.479,-2.197,-101.074
-0.574,0.933,0.087,7.385,-1.770,-114.136
-0.552,0.922,0.094,12.878,-0.244,-124.939
-0.530,0.908,0.098,19.165,1.160,-135.132
-0.542,0.912,0.093,25.513,3.967,-145.996
-0.529,0.915,0.081,32.898,7.935,-158.691
-0.504,0.911,0.051,40.771,13.184,-172.668
-0.479,0.892,0.005,50.049,18.677,-185.608
-0.403,0.883,-0.058,62.134,25.208,-197.083
-0.344,0.850,-0.163,78.003,30.151,-205.261
-0.272,0.803,-0.183,101.440,37.170,-208.252
-0.246,0.758,-0.148,127.075,43.518,-207.092
-0.184,0.732,-0.080,149.902,49.316,-203.613
-0.056,0.662,-0.042,169.373,55.420,-198.914
0.064,0.656,0.020,189.697,65.308,-189.819
-0.052,0.723,0.156,211.121,75.439,-177.185
-0.128,0.763,0.286,225.098,81.299,-173.340
-0.199,0.835,0.424,231.018,86.975,-176.697
-0.197,0.848,0.491,228.271,95.764,-187.317
-0.069,0.759,0.555,222.534,105.286,-203.735
0.105,0.649,0.544,216.064,109.741,-215.454
0.344,0.575,0.556,207.458,107.727,-217.224
0.463,0.515,0.581,196.533,95.520,-205.444
0.528,0.518,0.615,182.495,74.646,-186.829
0.578,0.480,0.760,168.152,53.772,-167.847
0.561,0.499,0.812,147.400,27.466,-144.775
0.576,0.496,0.871,122.864,15.381,-123.535
0.582,0.474,0.899,100.098,13.123,-107.422
0.591,0.453,0.896,80.078,15.625,-94.055
0.570,0.439,0.865,64.697,19.714,-81.848
0.537,0.447,0.856,53.162,25.574,-70.496
0.374,0.492,0.861,44.312,30.457,-60.303
0.282,0.537,0.863,39.001,37.415,-57.678
0.275,0.521,0.853,37.964,47.729,-64.026
0.345,0.521,0.835,38.757,56.519,-74.646
0.455,0.480,0.816,37.354,60.181,-82.397
0.564,0.416,0.786,31.616,59.387,-82.886
0.606,0.411,0.760,24.536,53.955,-78.003
0.609,0.415,0.733,16.724,45.837,-70.984
0.594,0.413,0.699,9.949,38.818,-63.110
0.584,0.397,0.668,5.188,35.034,-56.274
0.585,0.375,0.641,3.174,32.776,-51.514
0.597,0.345,0.617,2.747,30.823,-47.729
0.616,0.322,0.602,3.418,28.259,-43.579
0.629,0.305,0.599,4.883,25.269,-38.330
0.639,0.294,0.597,6.409,22.766,-32.898
0.644,0.286,0.593,7.690,20.386,-27.954
0.653,0.273,0.591,8.850,17.578,-23.254
0.673,0.257,0.578,9.277,14.526,-18.982
0.698,0.247,0.562,9.216,9.888,-14.832
0.719,0.229,0.546,8.728,4.028,-9.521
0.733,0.211,0.528,7.690,-1.465,-3.845
0.733,0.198,0.505,7.324,-7.080,2.197
0.723,0.192,0.471,8.728,-13.245,8.850
0.690,0.197,0.439,12.878,-19.348,15.747
0.594,0.241,0.448,20.386,-24.719,22.217
0.533,0.284,0.469,30.457,-28.809,25.574
0.515,0.310,0.510,40.771,-30.457,24.902
0.523,0.325,0.569,49.377,-30.212,20.935
0.694,-0.610,1.724,-422.119,12.878,-50.842
0.565,-0.662,1.678,-486.938,-24.170,-6.287
0.273,-0.612,1.372,-563.660,-64.392,31.616
0.010,-0.515,0.976,-617.798,-93.445,43.091
0.019,-0.395,0.659,-634.338,-101.990,28.137
0.040,-0.422,0.339,-625.916,-104.919,6.958
0.172,-0.285,-0.012,-607.300,-106.079,3.052
0.267,-0.202,-0.217,-576.721,-118.835,17.090
0.302,-0.125,-0.321,-536.133,-137.024,42.236
0.266,-0.024,-0.612,-501.587,-156.616,70.923
0.167,0.235,-0.953,-463.440,-173.889,97.107
-0.020,0.437,-1.231,-411.621,-196.106,118.774
-0.185,0.549,-1.256,-348.877,-220.642,130.432
-0.296,0.562,-1.092,-286.377,-248.718,134.949
-0.358,0.565,-0.895,-238.586,-267.700,138.428
-0.472,0.658,-0.751,-204.590,-263.550,142.029
-0.614,0.758,-0.678,-177.979,-238.220,135.498
-0.717,0.829,-0.603,-146.423,-195.190,114.502
-0.677,0.874,-0.514,-108.154,-139.465,84.167
-0.653,0.876,-0.387,-72.449,-80.322,56.335
-0.571,0.845,-0.318,-51.758,-30.579,34.302
-0.512,0.809,-0.277,-47.424,-1.892,21.057
-0.463,0.825,-0.333,-52.368,10.925,17.883
-0.509,0.898,-0.414,-56.519,16.785,21.545
-0.580,0.970,-0.448,-56.152,17.273,22.034
-0.641,1.016,-0.413,-51.147,14.526,16.296
-0.677,1.035,-0.366,-46.021,14.404,6.470
-0.690,1.033,-0.335,-41.016,20.813,-4.639
-0.674,1.012,-0.334,-34.302,34.912,-17.151
-0.657,1.005,-0.332,-23.987,57.190,-29.053
-0.628,0.982,-0.329,-14.099,79.956,-41.016
-0.580,0.929,-0.352,-8.850,95.642,-52.795
-0.519,0.883,-0.392,-5.737,102.295,-60.059
-0.484,0.862,-0.421,-1.587,103.149,-62.012
-0.479,0.848,-0.420,5.127,102.844,-61.890
-0.447,0.832,-0.412,12.024,101.868,-61.035
-0.382,0.816,-0.372,16.174,96.191,-58.411
-0.336,0.799,-0.324,11.963,79.468,-52.612
-0.335,0.793,-0.309,2.197,54.565,-43.823
-0.331,0.815,-0.327,-5.493,32.837,-33.936
-0.348,0.853,-0.322,-6.470,19.958,-25.391
-0.402,0.886,-0.286,-2.686,15.808,-20.691
-0.426,0.906,-0.260,1.770,16.785,-20.264
-0.442,0.919,-0.237,7.690,22.095,-22.217
-0.452,0.924,-0.206,13.977,30.823,-25.696
-0.428,0.921,-0.198,18.738,40.161,-30.701
-0.379,0.894,-0.191,20.264,46.936,-35.095
-0.318,0.867,-0.181,18.127,46.875,-36.743
-0.276,0.851,-0.184,13.550,39.551,-34.729
-0.247,0.839,-0.216,7.507,31.128,-30.212
-0.225,0.837,-0.245,4.028,23.193,-24.170
-0.228,0.841,-0.258,2.991,16.052,-17.883
-0.239,0.851,-0.254,3.357,10.803,-12.207
-0.256,0.848,-0.241,4.272,7.690,-8.362
-0.263,0.848,-0.231,6.165,6.104,-5.798
-0.274,0.856,-0.228,8.606,6.775,-3.906
-0.288,0.865,-0.214,11.353,8.301,-2.808
-0.287,0.862,-0.179,11.902,8.362,-2.563
-0.295,0.860,-0.146,10.010,6.104,-2.991
-0.301,0.875,-0.126,6.042,2.869,-3.906
-0.294,0.879,-0.127,2.014,1.038,-4.822
-0.281,0.877,-0.143,-0.061,2.930,-5.798
-0.284,0.897,-0.169,0.977,7.080,-5.798
-0.294,0.914,-0.189,4.639,12.512,-6.348
-0.300,0.924,-0.185,9.460,17.883,-8.362
-0.295,0.924,-0.175,14.771,22.705,-11.047
-0.275,0.921,-0.158,19.531,26.306,-12.817
-0.244,0.882,-0.132,21.667,26.184,-13.550
-0.228,0.867,-0.114,20.264,20.996,-11.230
-0.232,0.868,-0.126,16.052,13.123,-6.226
-0.243,0.877,-0.145,11.780,5.127,-2.258
-0.253,0.885,-0.162,9.705,-1.770,0.732
-0.273,0.891,-0.175,9.338,-6.348,3.601
-0.292,0.905,-0.176,10.559,-9.521,5.249
-0.310,0.917,-0.173,12.024,-11.169,5.371
-0.320,0.913,-0.169,13.428,-10.010,4.211
-0.324,0.895,-0.163,15.991,-7.629,3.235
-0.326,0.905,-0.172,19.836,-3.723,3.784
-0.343,0.914,-0.193,23.193,0.610,4.700
-0.374,0.927,-0.202,27.100,3.418,4.578
-0.391,0.938,-0.196,31.982,5.249,2.930
-0.392,0.944,-0.189,36.316,7.385,0.122
-0.399,0.951,-0.175,39.917,9.155,-3.235
-0.397,0.960,-0.158,41.443,9.888,-7.141
-0.387,0.963,-0.143,40.161,7.935,-11.719
-0.371,0.959,-0.122,37.170,2.808,-15.991
-0.364,0.958,-0.102,32.837,-2.625,-19.592
-0.359,0.962,-0.101,28.320,-7.751,-22.339
-0.354,0.967,-0.113,25.024,-12.085,-24.841
-0.353,0.971,-0.129,23.132,-15.808,-28.137
-0.352,0.970,-0.151,23.376,-18.799,-31.921
-0.350,0.973,-0.173,26.123,-21.057,-35.706
-0.347,0.969,-0.190,31.494,-21.179,-40.161
-0.338,0.960,-0.205,38.940,-20.996,-44.861
-0.325,0.951,-0.213,48.706,-20.508,-49.072
-0.310,0.936,-0.224,59.509,-19.836,-53.101
-0.275,0.919,-0.222,71.716,-18.433,-56.213
-0.251,0.896,-0.225,85.327,-16.418,-57.434
-0.237,0.860,-0.247,100.708,-10.681,-57.556
-0.222,0.838,-0.279,121.643,1.465,-55.847
-0.191,0.815,-0.281,149.902,20.142,-53.711
-0.146,0.777,-0.270,182.129,41.016,-51.270
-0.119,0.746,-0.306,213.928,63.904,-48.096
-0.126,0.699,-0.292,249.207,88.684,-43.884
-0.125,0.608,-0.227,289.185,110.291,-41.199
-0.116,0.533,-0.153,327.759,128.174,-38.818
-0.077,0.475,-0.078,362.427,140.991,-36.987
-0.018,0.412,0.033,392.761,148.071,-35.889
0.036,0.313,0.102,416.321,151.367,-33.569
0.063,0.221,0.079,436.157,152.039,-30.334
0.142,0.145,0.111,460.937,150.330,-27.100
0.224,0.075,0.164,487.305,147.278,-23.376
0.651,-0.094,0.152,513.184,150.696,-15.259
0.307,-0.085,0.407,541.321,156.250,10.376
0.376,-0.209,0.653,540.771,141.907,21.362
0.281,-0.193,0.923,525.269,106.506,30.945
0.181,-0.190,1.058,485.901,60.669,46.265
0.119,-0.179,1.257,437.256,16.479,57.861
0.054,-0.091,1.396,385.315,-34.241,63.171
0.267,-0.428,1.835,-458.496,-4.578,12.634
0.118,-0.444,1.666,-533.508,-21.179,38.513
-0.113,-0.495,1.446,-595.093,-32.837,47.852
-0.237,-0.522,1.084,-642.944,-50.415,45.837
-0.210,-0.515,0.653,-673.401,-74.646,36.499
-0.071,-0.429,0.225,-681.641,-108.765,25.879
0.109,-0.272,-0.145,-665.466,-149.231,21.240
0.321,-0.171,-0.345,-628.906,-192.627,28.809
0.295,0.048,-0.514,-577.881,-227.295,51.453
0.168,0.267,-0.680,-522.583,-239.990,75.745
0.025,0.444,-0.789,-466.736,-237.366,90.820
-0.114,0.553,-0.818,-410.034,-231.445,94.238
-0.247,0.601,-0.703,-355.713,-222.900,89.478
-0.383,0.607,-0.565,-309.021,-207.336,81.360
-0.449,0.551,-0.510,-271.057,-184.692,70.435
-0.381,0.567,-0.542,-232.178,-150.757,58.350
-0.355,0.589,-0.550,-189.697,-102.051,50.049
-0.417,0.658,-0.595,-150.818,-50.415,41.504
-0.492,0.708,-0.619,-118.835,-6.958,27.893
-0.472,0.723,-0.656,-92.102,21.606,8.850
-0.436,0.738,-0.639,-68.787,37.170,-7.812
-0.416,0.751,-0.628,-51.270,46.997,-19.897
-0.375,0.739,-0.628,-39.856,51.880,-30.029
-0.255,0.692,-0.611,-29.297,52.917,-35.828
-0.190,0.702,-0.571,-18.982,54.382,-31.494
-0.173,0.726,-0.553,-13.672,54.993,-20.508
-0.217,0.785,-0.557,-13.184,50.476,-8.606
-0.273,0.822,-0.572,-15.015,42.358,0.000
-0.315,0.860,-0.563,-17.212,33.752,5.371
-0.388,0.873,-0.548,-18.982,24.475,7.019
-0.437,0.895,-0.563,-20.935,18.066,4.883
-0.490,0.911,-0.561,-18.250,17.883,0.488
-0.550,0.933,-0.566,-12.268,22.583,-7.629
-0.553,0.924,-0.561,-4.944,28.137,-20.508
-0.473,0.867,-0.536,3.906,33.203,-33.386
-0.377,0.820,-0.496,13.245,38.757,-40.100
-0.296,0.792,-0.467,18.799,42.847,-39.551
-0.232,0.770,-0.463,19.409,40.344,-34.485
-0.189,0.758,-0.466,18.555,30.273,-25.452
-0.194,0.770,-0.443,17.273,17.822,-13.550
-0.250,0.792,-0.406,15.442,5.676,-2.441
-0.306,0.834,-0.351,14.648,-3.662,4.883
-0.353,0.860,-0.285,13.306,-7.874,8.545
-0.375,0.873,-0.229,10.376,-8.240,8.667
-0.384,0.874,-0.218,5.981,-6.714,6.897
-0.380,0.879,-0.240,2.258,-4.517,3.967
-0.358,0.869,-0.272,0.793,-1.465,1.343
-0.334,0.865,-0.285,1.648,2.014,-0.183
-0.333,0.861,-0.293,2.502,4.456,-0.366
-0.326,0.855,-0.314,1.892,4.761,0.244
-0.324,0.854,-0.338,2.319,3.967,1.465
-0.331,0.855,-0.361,4.578,3.662,2.625
-0.335,0.853,-0.386,8.301,4.211,3.540
-0.345,0.853,-0.381,13.306,5.554,4.028
-0.375,0.853,-0.292,16.724,6.714,3.418
-0.385,0.845,-0.266,12.634,4.883,1.831
-0.368,0.853,-0.306,6.165,1.648,1.221
-0.363,0.860,-0.350,2.991,0.854,1.648
-0.370,0.870,-0.380,3.418,1.465,1.526
-0.375,0.876,-0.387,6.042,2.136,0.977
-0.366,0.874,-0.363,8.606,2.747,-0.061
-0.365,0.872,-0.315,9.216,2.930,-0.916
-0.377,0.873,-0.296,7.568,1.648,-1.526
-0.375,0.881,-0.315,5.554,2.563,-2.197
-0.366,0.886,-0.332,5.737,4.883,-3.174
-0.342,0.882,-0.319,7.385,6.714,-4.395
-0.329,0.869,-0.304,7.874,7.019,-4.883
-0.324,0.865,-0.316,6.470,6.958,-4.456
-0.318,0.860,-0.335,5.493,5.981,-3.784
-0.315,0.856,-0.344,5.859,4.517,-3.357
-0.316,0.852,-0.349,7.568,3.235,-2.686
-0.320,0.852,-0.342,9.644,2.625,-1.892
-0.333,0.856,-0.317,11.963,2.136,-0.977
-0.353,0.864,-0.299,13.306,3.235,-0.732
-0.367,0.878,-0.295,13.977,4.456,-1.038
-0.382,0.889,-0.293,15.320,5.615,-2.136
-0.391,0.899,-0.293,17.395,7.202,-4.028
-0.382,0.902,-0.284,19.226,8.667,-6.714
-0.373,0.892,-0.262,18.921,7.874,-9.277
-0.366,0.880,-0.262,16.174,5.127,-10.986
-0.351,0.884,-0.278,14.893,3.906,-11.169
-0.350,0.891,-0.293,15.869,4.578,-10.620
-0.358,0.906,-0.298,18.616,6.470,-11.108
-0.368,0.925,-0.297,23.010,8.057,-12.207
-0.380,0.942,-0.287,28.870,9.888,-13.428
-0.394,0.956,-0.277,35.217,12.268,-15.137
-0.408,0.972,-0.275,42.297,15.198,-17.395
-0.420,0.984,-0.284,51.392,18.921,-20.325
-0.423,0.986,-0.289,62.134,23.376,-24.170
-0.423,0.977,-0.300,74.036,26.794,-29.236
-0.412,0.963,-0.313,86.731,28.870,-35.400
-0.401,0.945,-0.318,100.586,28.809,-41.321
-0.414,0.917,-0.327,115.112,26.123,-47.424
-0.404,0.899,-0.366,131.165,20.386,-53.528
-0.392,0.900,-0.403,150.940,13.306,-58.960
-0.372,0.878,-0.391,175.781,9.216,-64.575
-0.335,0.830,-0.348,201.904,11.963,-70.190
-0.290,0.782,-0.302,228.088,23.499,-74.585
-0.248,0.741,-0.234,254.517,44.312,-77.271
-0.176,0.636,-0.243,281.494,69.702,-79.346
-0.113,0.574,-0.242,313.354,96.497,-79.041
-0.091,0.571,-0.237,351.074,120.911,-75.378
-0.076,0.490,-0.201,388.428,144.531,-72.144
0.049,0.437,-0.130,423.950,166.748,-69.458
0.149,0.379,-0.035,454.407,182.556,-62.988
0.236,0.291,0.070,474.915,190.613,-54.321
0.300,0.196,0.169,484.741,192.932,-43.091
0.307,0.145,0.247,486.816,188.293,-30.701
0.352,0.077,0.294,486.206,174.316,-18.066
0.362,0.017,0.370,482.178,151.672,-2.808
0.380,-0.017,0.425,471.985,121.216,15.503
0.310,-0.049,0.500,453.186,82.825,34.729
0.170,-0.061,0.548,425.476,31.250,49.927
0.172,-0.055,0.770,390.137,-20.935,63.904
0.025,-0.030,0.905,346.802,-81.360,73.914
-0.102,0.019,1.039,295.715,-137.207,83.130
-0.228,0.055,1.168,246.216,-169.495,91.675
